"Latest: Time (s)","Latest: Dissolved Oxygen  (mg/L)","Latest: Salinity (ppt)","Latest: Temperature (°C)","Latest: Pressure (atm)","Latest: Sin","Latest: Square","Latest: Triangle","Latest: PWM: F=1, C=0","Latest: delta(PWM)","Latest: run #","Latest: note","Latest: DO slope (mg O2/L/sec)","Latest: respir vol (L)","Latest: fish vol (L)","Latest: fish weight (kg)","Latest: VO2 (mgO2/kg/hr)","Latest: AvgDO (mg/L)","Latest: DOcor (mg/L)"
702,6.55021620391,0.223861094127,23.8267526978,1.00145857967,-0.858448793602,-1,0.329355608592,0,,,,,,,,,6.55226221773,6.54197685567
703,6.54999913919,0.234205155146,23.8267526978,1.00097440385,-0.854588336701,-1,0.326968973747,0,,,,,,,,,6.55068969122,6.53992906832
704,6.5504875348,0.226983829529,23.8293084233,1.00161997161,-0.850680065687,-1,0.324582338902,0,,,,,,,,,6.54918812818,6.5387597732
705,6.54940221123,0.227764513379,23.8241969604,1.00094750519,-0.846724199228,-1,0.322195704057,0,,,,,,,,,6.54803541914,6.53757022956
706,6.54354146398,0.220152845837,23.8320964737,1.00140478236,-0.842720958654,-1,0.319809069212,0,,,,,,,,,6.54686064583,6.53674663779
707,6.54316160073,0.214492887921,23.8327934841,1.00127028907,-0.838670567945,-1,0.317422434368,0,,,,,,,,,6.54582660678,6.5359727462
708,6.54375852869,0.209418442893,23.8323288106,1.00186205952,-0.834573253721,-1,0.315035799523,0,,,,,,,,,6.54523564214,6.53561482208
709,6.54435545665,0.231277590706,23.8286114084,1.0015661743,-0.830429245226,-1,0.312649164678,0,,,,,,,,,6.54470908131,6.53408332342
710,6.5442469243,0.237718232473,23.8295407613,1.00124339042,-0.826238774316,-1,0.310262529833,0,,,,,,,,,6.54422486003,6.53330337852
711,6.54402985958,0.23381481322,23.8323288106,1.00143168101,-0.822002075448,-1,0.307875894988,0,,,,,,,,,6.54351462906,6.53277302381
712,6.54354146398,0.218591478136,23.8293084233,1.00105509982,-0.817719385664,-1,0.305489260143,0,,,,,,,,,6.54308646295,6.53304367913
713,6.54402985958,0.219957674874,23.8279143927,1.00129718773,-0.813390944582,-1,0.303102625298,0,,,,,,,,,6.5425897187,6.5324839127
714,6.54370426252,0.212736349257,23.8300054372,1.00011364683,-0.809016994375,-1,0.300715990453,0,,,,,,,,,6.5416791203,6.53190546283
715,6.54392132723,0.218005965248,23.8293084233,1.00016744414,-0.804597779767,-1,0.298329355609,0,,,,,,,,,6.54063315462,6.53061727113
716,6.53860324176,0.218591478136,23.8279143927,1.00067851862,-0.800133548011,-1,0.295942720764,0,,,,,,,,,6.53949117955,6.52944814254
717,6.5380063138,0.209418442893,23.830237775,1.00067851862,-0.795624548882,-1,0.293556085919,0,,,,,,,,,6.53831223192,6.52869104807
718,6.53757218437,0.220933529687,23.8290760851,1.00040953205,-0.791071034656,-1,0.291169451074,0,,,,,,,,,6.53715952288,6.52700909516
719,6.5330138254,0.229130710117,23.8337228299,1.00078611325,-0.786473260103,-1,0.288782816229,0,,,,,,,,,6.53562456527,6.5250984161
720,6.53323089011,0.211565323481,23.823499939,1.00132408639,-0.781831482468,-1,0.286396181384,0,,,,,,,,,6.53421901162,6.52449801029
721,6.53339368864,0.210979810594,23.8260556797,1.00159307295,-0.777145961457,-1,0.284009546539,1,1,,,,,,,,6.53246698929,6.52277333928
722,6.53257969597,0.214492887921,23.8279143927,1.00188895818,-0.772416959225,-1,0.281622911695,1,,,,,,,,,6.53098212353,6.52112739346
723,6.53247116361,0.218786649098,23.830237775,1.0010013025,-0.767644740358,-1,0.27923627685,1,,,,,,,,,6.52946207421,6.51941049257
724,6.52693601343,0.225032119902,23.8307024503,1.00102820116,-0.762829571862,-1,0.276849642005,1,,,,,,,,,6.52758005159,6.51724162496
725,6.52780427228,0.210394297706,23.8307024503,1.00097440385,-0.757971723145,-1,0.27446300716,1,,,,,,,,,6.52592582765,6.51625989191
726,6.52188925885,0.206881220379,23.8311671252,1.00022124145,-0.753071466004,-1,0.272076372315,1,,,,,,,,,6.52424596145,6.5147415034
727,6.52167219414,0.219372161986,23.8316317996,1.00083991056,-0.748129074606,-1,0.26968973747,1,,,,,,,,,6.52258159987,6.51250337243
728,6.52145512943,0.218981820061,23.8290760851,1.00073231593,-0.743144825477,-1,0.267303102625,1,,,,,,,,,6.52098879809,6.51092803846
729,6.5165169072,0.213126691182,23.8369755278,1.00057092399,-0.738118997487,-1,0.26491646778,1,,,,,,,,,6.51911333512,6.50932297825
730,6.51613704396,0.217030110435,23.8288437468,1.00113579579,-0.73305187183,-1,0.262529832936,1,,,,,,,,,6.51767856122,6.50770742778
731,6.51700530281,0.210394297706,23.827449715,1.00032883608,-0.72794373201,-1,0.260143198091,1,,,,,,,,,6.51624557631,6.50657907194
732,6.51629984249,0.217615623323,23.8344198383,1.00014054548,-0.722794863827,-1,0.257756563246,1,,,,,,,,,6.51517575737,6.50517873146
733,6.51564864835,0.222104555463,23.8304701127,1.00011364683,-0.717605555361,-1,0.255369928401,1,,,,,,,,,6.5137433688,6.50353939748
734,6.51038482906,0.23752306151,23.8300054372,1.00127028907,-0.712376096951,-1,0.252983293556,1,,,,,,,,,6.51191620868,6.50100378562
735,6.51081895849,0.220348016799,23.8323288106,1.00132408639,-0.707106781187,-1,0.250596658711,1,,,,,,,,,6.50992565371,6.49980272188
736,6.51065615995,0.197708185135,23.8313994625,1.00092060653,-0.701797902884,-1,0.248210023866,1,,,,,,,,,6.50786413526,6.49878113945
737,6.51049336142,0.233619642258,23.8313994625,1.00140478236,-0.696449759075,-1,0.245823389021,1,,,,,,,,,6.50530467991,6.49457186058
738,6.50484967888,0.224251436052,23.8297730993,1.00097440385,-0.691062648987,-1,0.243436754177,1,,,,,,,,,6.50223953534,6.49193680174
739,6.49947732723,0.239279600174,23.8318641367,1.00172756624,-0.685636874028,-1,0.241050119332,1,,,,,,,,,6.49875159164,6.48775883814
740,6.49285685348,0.22112870065,23.8320964737,1.00161997161,-0.680172737771,-1,0.238663484487,1,,,,,,,,,6.49550218059,6.48534334096
741,6.49350804762,0.220348016799,23.8313994625,1.00140478236,-0.674670545932,-1,0.236276849642,1,,,,,,,,,6.49187409896,6.48175099701
742,6.48862409158,0.210589468668,23.8295407613,1.00113579579,-0.669130606359,-1,0.233890214797,1,,,,,,,,,6.48821679707,6.47854169154
743,6.48292614286,0.215078400809,23.830237775,1.00097440385,-0.66355322901,-1,0.231503579952,1,,,,,,,,,6.4842541734,6.47437295754
744,6.47771658974,0.206881220379,23.8379048665,1.00121649176,-0.65793872594,-1,0.229116945107,1,,,,,,,,,6.48078113799,6.47127783768
745,6.47787938828,0.219567332949,23.8286114084,1.00075921459,-0.652287411278,-1,0.226730310263,1,,,,,,,,,6.47733314851,6.46724540367
746,6.4720729072,0.224056265089,23.8367431929,1.00065161996,-0.646599601216,-1,0.224343675418,1,,,,,,,,,6.47432704076,6.46403457109
747,6.47218143956,0.218786649098,23.8346521742,0.999548775031,-0.640875613985,-1,0.221957040573,1,,,,,,,,,6.47142708005,6.46137630071
748,6.46648349084,0.208637759042,23.8358138522,1.00008674817,-0.635115769842,-1,0.219570405728,1,,,,,,,,,6.46850088074,6.45891652975
749,6.46735174969,0.218786649098,23.8351168457,1.00032883608,-0.62932039105,-1,0.217183770883,1,,,,,,,,,6.46603266413,6.45598196923
750,6.46045994505,0.200830920537,23.8311671252,1.00108199847,-0.623489801859,-1,0.214797136038,1,,,,,,,,,6.46384651238,6.45462001489
751,6.46094834066,0.228154855304,23.8320964737,0.999952254884,-0.61762432849,-1,0.212410501193,1,,,,,,,,,6.4614582042,6.45097657708
752,6.46149100244,0.228350026267,23.8323288106,0.999441180403,-0.611724299115,-1,0.210023866348,1,,,,,,,,,6.45940861239,6.44891806302
753,6.45525039194,0.214492887921,23.8304701127,1.00086680922,-0.605790043841,-1,0.207637231504,1,,,,,,,,,6.45703163452,6.44717735993
754,6.45563025519,0.217225281398,23.8304701127,1.00116269444,-0.599821894688,-1,0.205250596659,1,,,,,,,,,6.45500231798,6.44502251123
755,6.45492479487,0.195756475509,23.8316317996,1.00097440385,-0.593820185574,-1,0.202863961814,1,,,,,,,,,6.45292589125,6.44393259755
756,6.45004083883,0.219762503912,23.8283790699,1.00153927564,-0.587785252292,-1,0.200477326969,1,,,,,,,,,6.45131937384,6.4412226197
757,6.44933537851,0.233619642258,23.8339551661,1.00135098504,-0.581717432499,-1,0.198090692124,1,,,,,,,,,6.44934134183,6.43860901847
758,6.44472275336,0.23674237766,23.8304701127,1.00143168101,-0.575617065686,-1,0.195704057279,1,,,,,,,,,6.44731381429,6.43643734925
759,6.44418009158,0.221714213538,23.8316317996,1.00059782265,-0.569484493168,-1,0.193317422434,1,,,,,,,,,6.44543536966,6.43524954548
760,6.44428862393,0.198293698023,23.8353491813,1.00127028907,-0.563320058064,-1,0.190930787589,1,,,,,,,,,6.44351995246,6.43441070792
761,6.4453739475,0.220152845837,23.8307024503,1.00108199847,-0.557124105271,-1,0.188544152745,1,,,,,,,,,6.44163196652,6.43151770353
762,6.43918760317,0.215273571771,23.8297730993,1.0013778837,-0.550896981452,-1,0.1861575179,1,,,,,,,,,6.44006301801,6.43017275242
763,6.43864494139,0.225227290865,23.8281467314,1.0010013025,-0.544639035015,-1,0.183770883055,1,,,,,,,,,6.43853939069,6.42819151925
764,6.43392378388,0.215078400809,23.8297730993,1.00129718773,-0.538350616091,-1,0.18138424821,1,,,,,,,,,6.43768484747,6.42780354858
765,6.43354392063,0.21371220407,23.8286114084,1.00210414744,-0.532032076515,-1,0.178997613365,1,,,,,,,,,6.43743081019,6.42761207189
766,6.43327258974,0.230106564931,23.8313994625,1.00215794475,-0.525683769811,-1,0.17661097852,1,,,,,,,,,6.43776356324,6.42719213969
767,6.43446644567,0.226788658566,23.8267526978,1.00183516087,-0.519306051163,-1,0.174224343675,1,,,,,,,,,6.43867356531,6.42825369546
768,6.43354392063,0.223861094127,23.8262880192,1.00213104609,-0.512899277406,-1,0.171837708831,1,,,,,,,,,6.44107678177,6.43079133326
769,6.43891627228,0.224641777977,23.82396462,1.00199655281,-0.506463806997,-1,0.169451073986,1,,,,,,,,,6.44466729451,6.43434554316
770,6.44493981807,0.21742045236,23.8276820539,1.00167376893,-0.5,-1,0.167064439141,1,,,,,,,,,6.44990726054,6.43991798353
771,6.45025790354,0.222494897388,23.8276820539,1.00067851862,-0.493508218064,-1,0.164677804296,1,,,,,,,,,6.45675195498,6.44652953506
772,6.45525039194,0.232838958407,23.8228029167,1.00164687027,-0.486988824404,-1,0.162291169451,1,,,,,,,,,6.46522761643,6.45452899943
773,6.46746028205,0.226203145678,23.8283790699,1.00148547833,-0.480442183779,-1,0.159904534606,1,,,,,,,,,6.47586676903,6.46547410646
774,6.47842205006,0.217225281398,23.827449715,1.00161997161,-0.473868662473,-1,0.157517899761,1,,,,,,,,,6.48869088072,6.4787105288
775,6.49296538584,0.231082419744,23.8295407613,1.0011895931,-0.467268628273,-1,0.155131264916,1,,,,,,,,,6.50347990512,6.49286329256
776,6.51081895849,0.218591478136,23.827449715,1.00108199847,-0.460642450451,-1,0.152744630072,1,,,,,,,,,6.5202875121,6.51024439067
777,6.528021337,0.232643787445,23.8267526978,1.00132408639,-0.45399049974,-1,0.150357995227,1,,,,,,,,,6.53926338087,6.52857449545
778,6.55336364225,0.237718232473,23.8262880192,1.00086680922,-0.447313148316,-1,0.147971360382,1,,,,,,,,,6.5605065025,6.54958437845
779,6.57691516361,0.214492887921,23.8288437468,1.00151237698,-0.440610769776,-1,0.145584725537,1,,,,,,,,,6.58348316018,6.57362859575
780,6.60225746886,0.210589468668,23.8258233401,1.00121649176,-0.433883739118,-1,0.143198090692,1,,,,,,,,,6.60846408846,6.59878833238
781,6.62868509768,0.219762503912,23.8307024503,1.00129718773,-0.427132432717,-1,0.140811455847,1,,,,,,,,,6.63507479109,6.62497846118
782,6.6573376398,0.235766522847,23.8279143927,1.00127028907,-0.42035722831,-1,0.138424821002,1,,,,,,,,,6.66310535932,6.65227322654
783,6.68729257021,0.204929510752,23.8265203585,1.00167376893,-0.413558504967,-1,0.136038186158,1,,,,,,,,,6.69277524321,6.6833596586
784,6.71779016239,0.219372161986,23.827449715,1.0013778837,-0.406736643076,-1,0.133651551313,1,,,,,,,,,6.72346604684,6.71338705712
785,6.75208638706,0.222299726426,23.8288437468,1.00188895818,-0.39989202432,-1,0.131264916468,1,,,,,,,,,6.75514318299,6.74492994469
786,6.78459182784,0.22932588108,23.827449715,1.00049022802,-0.393025031654,-1,0.128878281623,1,,,,,,,,,6.78757229332,6.7770359829
787,6.8176399304,0.225812803753,23.8300054372,1.00178136355,-0.386136049286,-1,0.126491646778,1,,,,,,,,,6.82046177167,6.8100873481
788,6.85454093162,0.20180677535,23.8304701127,1.00105509982,-0.379225462653,-1,0.124105011933,1,,,,,,,,,6.85329459852,6.84402315182
789,6.8898139475,0.232058274557,23.8318641367,1.00057092399,-0.372293658402,-1,0.121718377088,1,,,,,,,,,6.88587756241,6.87521656412
790,6.92313338095,0.214883229846,23.8293084233,1.00065161996,-0.365341024366,-1,0.119331742243,1,,,,,,,,,6.91791607553,6.90804366037
791,6.95634428205,0.2219093845,23.830237775,1.00105509982,-0.358367949545,-1,0.116945107399,1,,,,,,,,,6.94884720081,6.93865215323
792,6.98711320513,0.212346007332,23.8276820539,1.00102820116,-0.351374824081,-1,0.114558472554,1,,,,,,,,,6.97867332358,6.96891718948
793,7.01337803541,0.210979810594,23.8307024503,1.0008130119,-0.344362039239,-1,0.112171837709,1,,,,,,,,,7.00698655301,6.99729371764
794,7.04094525397,0.211955665407,23.8255910005,1.00062472131,-0.337329987383,-1,0.109785202864,1,,,,,,,,,7.03380954969,7.02407098133
795,7.06666742247,0.235376180921,23.8241969604,1.00089370788,-0.330279061955,-1,0.107398568019,1,,,,,,,,,7.05886740476,7.04805247876
796,7.08875375702,0.230301735893,23.8267526978,1.00051712668,-0.323209657454,-1,0.105011933174,1,,,,,,,,,7.08201998026,7.07143870107
797,7.11105715629,0.222494897388,23.823499939,1.00078611325,-0.316122169413,-1,0.102625298329,1,,,,,,,,,7.1034235151,7.09320032182
798,7.1287479304,0.213517033108,23.8260556797,1.00040953205,-0.309016994375,-1,0.100238663484,1,,,,,,,,,7.12301479812,7.11320457322
799,7.15029160317,0.213907375033,23.8286114084,1.00040953205,-0.301894529874,-1,0.0978520286396,1,,,,,,,,,7.14130667452,7.13147896933
800,7.16575746398,0.209808784818,23.8241969604,1.00043643071,-0.294755174411,-1,0.0954653937947,1,,,,,,,,,7.15788409748,7.14824392713
801,7.17758749084,0.223080410276,23.8276820539,1.00097440385,-0.287599327432,-1,0.0930787589499,1,,,,,,,,,7.17285559936,7.16260627833
802,7.19153389866,0.202977801126,23.8300054372,1.00070541728,-0.280427389306,-1,0.090692124105,1,,,,,,,,,7.18674356668,7.17741824212
803,7.20206153724,0.235181009959,23.8237322796,1.0008130119,-0.273239761302,-1,0.0883054892601,1,,,,,,,,,7.19927070521,7.18846465598
804,7.21562808181,0.232838958407,23.8262880192,1.00127028907,-0.266036845567,-1,0.0859188544153,1,,,,,,,,,7.21067733662,7.1999793941
805,7.22452773504,0.234595497071,23.8237322796,1.00108199847,-0.258819045103,-1,0.0835322195704,1,,,,,,,,,7.22072313925,7.20994399304
806,7.2326133956,0.222494897388,23.8279143927,1.00113579579,-0.251586763745,-1,0.0811455847255,1,,,,,,,,,7.22992274729,7.21970037033
807,7.24390076068,0.215663913697,23.830237775,1.00051712668,-0.244340406138,-1,0.0787589498807,1,,,,,,,,,7.23844969326,7.22854157754
808,7.25024990354,0.223861094127,23.8276820539,1.00062472131,-0.237080377715,-1,0.0763723150358,1,,,,,,,,,7.24614714193,7.23586195276
809,7.25513385958,0.229130710117,23.8283790699,1.00027503877,-0.229807084675,-1,0.0739856801909,1,,,,,,,,,7.25323692867,7.24270976227
810,7.2603434127,0.230692077818,23.8344198383,1.00049022802,-0.222520933956,-1,0.0715990453461,1,,,,,,,,,7.25970295253,7.24910520847
811,7.26680108791,0.223665923164,23.8265203585,1.00113579579,-0.215222333219,-1,0.0692124105012,1,,,,,,,,,7.26551778224,7.25524134418
812,7.27190210867,0.193804765883,23.8283790699,1.00097440385,-0.207911690818,-1,0.0668257756563,1,,,,,,,,,7.27100045524,7.26209630172
813,7.2773287265,0.228935539155,23.827449715,1.00065161996,-0.200589415783,-1,0.0644391408115,1,,,,,,,,,7.27606509977,7.26554672349
814,7.28215841636,0.218005965248,23.826985037,1.00089370788,-0.193255917796,-1,0.0620525059666,1,,,,,,,,,7.280999744,7.27098343961
815,7.28834476068,0.212346007332,23.8330258207,1.00014054548,-0.185911607163,-1,0.0596658711217,1,,,,,,,,,7.28598746175,7.27623227042
816,7.28867035775,0.226593487603,23.8260556797,1.00046332937,-0.178556894799,-1,0.0572792362768,1,,,,,,,,,7.29056549967,7.28015446575
817,7.29377137851,0.215859084659,23.8290760851,1.00005984951,-0.171192192198,-1,0.054892601432,1,,,,,,,,,7.29504633553,7.28512904485
818,7.29974065812,0.220933529687,23.8241969604,1.00070541728,-0.163817911415,-1,0.0525059665871,1,,,,,,,,,7.29952776773,7.28937644416
819,7.30489594505,0.218005965248,23.8251263208,1.00102820116,-0.15643446504,-1,0.0501193317422,1,,,,,,,,,7.30394360344,7.29392696228
820,7.31129935409,0.219567332949,23.8255910005,1.00073231593,-0.149042266176,-1,0.0477326968974,1,,,,,,,,,7.3084488889,7.29836059294
821,7.31113655556,0.221714213538,23.8244293006,1.00083991056,-0.141641728416,-1,0.0453460620525,1,,,,,,,,,7.31284564201,7.30265849085
822,7.3160205116,0.222104555463,23.8246616408,1.0011895931,-0.134233265818,-1,0.0429594272076,1,,,,,,,,,7.31755964353,7.30735460015
823,7.32106726618,0.229521052043,23.8260556797,1.00024814011,-0.126817292885,-1,0.0405727923628,1,,,,,,,,,7.32234639752,7.31180085412
824,7.32567989133,0.234985838996,23.8248939809,1.00062472131,-0.11939422454,-1,0.0381861575179,1,,,,,,,,,7.32714030749,7.31634345284
825,7.33219183272,0.234790668033,23.82396462,1.0011895931,-0.111964476103,-1,0.035799522673,1,,,,,,,,,7.33201531856,7.32122725002
826,7.33707578877,0.21663976851,23.8241969604,1.00022124145,-0.104528463268,-1,0.0334128878282,1,,,,,,,,,7.33647826447,7.32652422811
827,7.34163414774,0.23381481322,23.8248939809,1.00127028907,-0.0970866020773,-1,0.0310262529833,1,,,,,,,,,7.34130378002,7.33056073029
828,7.34727783028,0.236547206697,23.8255910005,1.00086680922,-0.0896393089034,-1,0.0286396181384,1,,,,,,,,,7.34573810201,7.3348696445
829,7.35254164957,0.232058274557,23.8248939809,1.00124339042,-0.0821870004212,-1,0.0262529832936,1,,,,,,,,,7.35009430457,7.33943196222
830,7.35791400122,0.22483694894,23.8248939809,1.00135098504,-0.0747300935864,-1,0.0238663484487,1,,,,,,,,,7.35401816669,7.34368762137
831,7.35726280708,0.210589468668,23.8279143927,1.0011895931,-0.067269005612,-1,0.0214797136038,1,,,,,,,,,7.35696762292,7.3472922328
832,7.36355768376,0.2412313098,23.8251263208,1.00059782265,-0.059804153945,-1,0.0190930787589,1,,,,,,,,,7.35978827153,7.34870450387
833,7.36312355433,0.233229300332,23.8262880192,1.00065161996,-0.0523359562429,-1,0.0167064439141,1,,,,,,,,,7.36211098323,7.35139510618
834,7.3687129707,0.235181009959,23.8241969604,1.00129718773,-0.0448648303505,-1,0.0143198090692,1,,,,,,,,,7.36434245618,7.35353649779
835,7.36855017216,0.210979810594,23.8267526978,1.00086680922,-0.0373911942763,-1,0.0119331742243,1,,,,,,,,,7.36607301057,7.35637948277
836,7.36279795726,0.203172972089,23.8267526978,1.00127028907,-0.0299154661694,-1,0.00954653937947,1,,,,,,,,,7.36733067398,7.35799583361
837,7.36817030891,0.206295707491,23.827449715,1.00102820116,-0.0224380642958,-1,0.00715990453461,1,,,,,,,,,7.36875471391,7.35927651806
838,7.36806177656,0.228154855304,23.8260556797,1.00121649176,-0.0149594070153,-1,0.00477326968974,1,,,,,,,,,7.36975058773,7.35926781542
839,7.37413958852,0.222494897388,23.8293084233,1.00065161996,-0.00747991275773,-1,0.00238663484487,1,,,,,,,,,7.37078045245,7.36055833322
840,7.37359692674,0.223665923164,23.830237775,1.00097440385,-2.44929359829E-16,-1,0,1,,,,,,,,,7.37136783911,7.36109209195
841,7.37272866789,0.230106564931,23.8281467314,1.00110889713,0.00747991275773,1,0,1,,,,,,,,,7.37193673948,7.36136469405
842,7.37386825763,0.222690068351,23.8272173761,1.00108199847,0.0149594070153,1,0.00238663484487,1,,,,,,,,,7.37311687978,7.36288540683
843,7.37348839438,0.22854519723,23.830237775,1.00008674817,0.0224380642958,1,0.00477326968974,1,,,,,,,,,7.37396307436,7.36346316169
844,7.37348839438,0.221519042575,23.8248939809,1.00097440385,0.0299154661694,1,0.00715990453461,1,,,,,,,,,7.37517780189,7.36499970386
845,7.37337986203,0.219762503912,23.8276820539,1.00008674817,0.0373911942763,1,0.00954653937947,1,,,,,,,,,7.37612537285,7.36602849141
846,7.37381399145,0.216249426584,23.8253586607,1.00027503877,0.0448648303505,1,0.0119331742243,1,,,,,,,,,7.37723216435,7.36729627199
847,7.37880647985,0.217810794285,23.82396462,1.00065161996,0.0523359562429,1,0.0143198090692,1,,,,,,,,,7.37854647926,7.36853859523
848,7.37924060928,0.223080410276,23.8262880192,0.9998177616,0.059804153945,1,0.0167064439141,1,,,,,,,,,7.37977790408,7.36952832461
