Time, Oxygen, Tau - Phase Method, Sensor Temperature, Air Pressure
2013-05-23 13:35:28.5, 85.13181, 2.348406, 12.0069, 101.8118
2013-05-23 13:35:29.8, 85.13675, 2.348386, 12.00677, 101.8125
2013-05-23 13:35:30.8, 85.03146, 2.348821, 12.00674, 101.8135
2013-05-23 13:35:32.0, 85.18411, 2.34819, 12.00693, 101.8123
2013-05-23 13:35:33.2, 84.99991, 2.348951, 12.0072, 101.813
2013-05-23 13:35:34.2, 85.0513, 2.348739, 12.00754, 101.8147
2013-05-23 13:35:35.4, 85.10239, 2.348528, 12.00787, 101.8132
2013-05-23 13:35:36.5, 85.01376, 2.348894, 12.00819, 101.8132
2013-05-23 13:35:37.5, 85.12186, 2.348447, 12.0083, 101.814
2013-05-23 13:35:38.6, 85.09988, 2.348538, 12.0087, 101.8147
2013-05-23 13:35:40.1, 85.01828, 2.348876, 12.00922, 101.8123
2013-05-23 13:35:41.2, 85.20743, 2.348094, 12.00949, 101.8103
2013-05-23 13:35:42.5, 85.01102, 2.348906, 12.00986, 101.8086
2013-05-23 13:35:43.7, 85.11404, 2.34848, 12.00998, 101.8074
2013-05-23 13:35:44.8, 85.07736, 2.348631, 12.01019, 101.8081
2013-05-23 13:35:45.8, 85.15811, 2.348298, 12.01028, 101.8079
2013-05-23 13:35:47.1, 85.00937, 2.348912, 12.01038, 101.8064
2013-05-23 13:35:48.2, 85.16849, 2.348255, 12.01035, 101.8062
2013-05-23 13:35:49.3, 85.12296, 2.348443, 12.01013, 101.8093
2013-05-23 13:35:50.4, 85.02719, 2.348839, 12.01016, 101.8113
2013-05-23 13:35:51.8, 84.93686, 2.349212, 12.0101, 101.8135
2013-05-23 13:35:52.8, 85.04623, 2.34876, 12.00995, 101.8135
2013-05-23 13:35:53.8, 84.95352, 2.349143, 12.00992, 101.813
2013-05-23 13:35:54.9, 84.98611, 2.349008, 12.00992, 101.8115
2013-05-23 13:35:56.0, 85.03171, 2.34882, 12.00978, 101.8132
2013-05-23 13:35:57.4, 85.02194, 2.34886, 12.00969, 101.8137
2013-05-23 13:35:58.6, 85.02579, 2.348844, 12.00983, 101.8149
2013-05-23 13:35:59.9, 85.00583, 2.348927, 12.00984, 101.8132
2013-05-23 13:36:01.3, 84.96896, 2.349079, 12.00986, 101.8147
2013-05-23 13:36:02.3, 84.98892, 2.348997, 12.00995, 101.8147
2013-05-23 13:36:03.4, 85.02463, 2.348849, 12.00998, 101.8145
2013-05-23 13:36:04.6, 84.9816, 2.349027, 12.00992, 101.8147
2013-05-23 13:36:06.0, 84.91122, 2.349318, 12.01001, 101.8135
2013-05-23 13:36:07.0, 84.92734, 2.349251, 12.01007, 101.8127
2013-05-23 13:36:08.2, 84.9465, 2.349172, 12.01004, 101.8125
2013-05-23 13:36:09.3, 84.88535, 2.349425, 12.00996, 101.8105
2013-05-23 13:36:10.3, 84.93192, 2.349232, 12.00993, 101.8088
2013-05-23 13:36:11.5, 85.02493, 2.348848, 12.00986, 101.8054
2013-05-23 13:36:12.6, 84.94778, 2.349167, 12.00975, 101.8049
2013-05-23 13:36:13.7, 84.93857, 2.349205, 12.00977, 101.8015
2013-05-23 13:36:14.8, 84.8873, 2.349417, 12.0097, 101.8003
2013-05-23 13:36:16.2, 84.86288, 2.349518, 12.00984, 101.8015
2013-05-23 13:36:17.2, 84.79245, 2.349809, 12.00993, 101.804
2013-05-23 13:36:18.2, 84.81479, 2.349717, 12.01004, 101.8052
2013-05-23 13:36:19.3, 84.86099, 2.349525, 12.01007, 101.8076
2013-05-23 13:36:20.3, 84.83304, 2.349641, 12.01027, 101.8103
2013-05-23 13:36:21.8, 84.8721, 2.349479, 12.01041, 101.8145
2013-05-23 13:36:23.1, 84.87161, 2.349482, 12.01085, 101.8176
2013-05-23 13:36:24.2, 84.7114, 2.350144, 12.0112, 101.8196
2013-05-23 13:36:25.3, 84.87027, 2.349487, 12.01167, 101.8206
2013-05-23 13:36:26.4, 84.82608, 2.34967, 12.0121, 101.8176
2013-05-23 13:36:27.4, 84.82028, 2.349694, 12.01274, 101.8169
2013-05-23 13:36:28.8, 84.80496, 2.349757, 12.01329, 101.8176
2013-05-23 13:36:29.9, 84.78445, 2.349842, 12.01357, 101.8157
2013-05-23 13:36:31.2, 84.85849, 2.349536, 12.01369, 101.8164
2013-05-23 13:36:32.2, 84.69016, 2.350232, 12.01366, 101.8171
2013-05-23 13:36:33.3, 84.77957, 2.349862, 12.0136, 101.8181
2013-05-23 13:36:34.4, 84.79465, 2.3498, 12.01355, 101.8201
2013-05-23 13:36:35.9, 84.88022, 2.349446, 12.01305, 101.8218
2013-05-23 13:36:37.0, 84.7789, 2.349865, 12.01253, 101.8223
2013-05-23 13:36:38.4, 84.79495, 2.349799, 12.01208, 101.8198
2013-05-23 13:36:39.7, 84.78403, 2.349844, 12.01187, 101.8169
2013-05-23 13:36:40.8, 84.73294, 2.350055, 12.0117, 101.8137
2013-05-23 13:36:41.8, 84.73642, 2.350041, 12.01169, 101.8103
2013-05-23 13:36:43.0, 84.78305, 2.349848, 12.01131, 101.8076
2013-05-23 13:36:44.1, 84.87094, 2.349484, 12.011, 101.8059
2013-05-23 13:36:45.4, 84.70969, 2.350151, 12.01086, 101.804
2013-05-23 13:36:46.6, 84.76358, 2.349928, 12.01077, 101.803
2013-05-23 13:36:47.7, 84.70859, 2.350156, 12.01051, 101.803
2013-05-23 13:36:48.7, 84.69699, 2.350204, 12.01059, 101.8018
2013-05-23 13:36:49.9, 84.8345, 2.349635, 12.01067, 101.8047
2013-05-23 13:36:51.0, 84.75235, 2.349975, 12.01073, 101.8062
2013-05-23 13:36:52.1, 84.76859, 2.349908, 12.01077, 101.8066
2013-05-23 13:36:53.3, 84.71506, 2.350129, 12.01108, 101.8074
2013-05-23 13:36:54.5, 84.65274, 2.350387, 12.01141, 101.8096
2013-05-23 13:36:55.7, 84.77066, 2.349899, 12.01161, 101.8103
2013-05-23 13:36:56.8, 84.78207, 2.349852, 12.01175, 101.812
2013-05-23 13:36:57.8, 84.67343, 2.350301, 12.01196, 101.8123
2013-05-23 13:36:59.0, 84.80289, 2.349766, 12.01167, 101.8127
2013-05-23 13:37:00.3, 84.75845, 2.34995, 12.01154, 101.8142
2013-05-23 13:37:01.6, 84.62814, 2.350489, 12.01144, 101.8171
2013-05-23 13:37:02.6, 84.64352, 2.350425, 12.01103, 101.8193
2013-05-23 13:37:03.7, 84.59964, 2.350607, 12.01053, 101.822
2013-05-23 13:37:04.9, 84.65909, 2.350361, 12.01019, 101.8228
2013-05-23 13:37:05.9, 84.8096, 2.349738, 12.00998, 101.8213
2013-05-23 13:37:06.9, 84.76547, 2.349921, 12.00975, 101.821
2013-05-23 13:37:08.0, 84.65652, 2.350371, 12.00957, 101.8203
2013-05-23 13:37:09.1, 84.64243, 2.35043, 12.00984, 101.8208
2013-05-23 13:37:10.1, 84.73502, 2.350046, 12.00958, 101.8203
2013-05-23 13:37:11.2, 84.65201, 2.35039, 12.00932, 101.8176
2013-05-23 13:37:12.3, 84.57669, 2.350702, 12.0096, 101.8157
2013-05-23 13:37:13.4, 84.5856, 2.350665, 12.00969, 101.814
2013-05-23 13:37:14.5, 84.48917, 2.351064, 12.00938, 101.8123
2013-05-23 13:37:15.8, 84.69351, 2.350218, 12.00928, 101.814
2013-05-23 13:37:17.0, 84.54239, 2.350844, 12.0089, 101.8159
2013-05-23 13:37:18.1, 84.63834, 2.350446, 12.00882, 101.8159
2013-05-23 13:37:19.3, 84.56595, 2.350746, 12.00864, 101.8152
2013-05-23 13:37:20.3, 84.47061, 2.351141, 12.00862, 101.8152
2013-05-23 13:37:21.5, 84.48795, 2.351069, 12.00844, 101.8149
2013-05-23 13:37:22.6, 84.53384, 2.350879, 12.00841, 101.8132
2013-05-23 13:37:23.6, 84.66531, 2.350335, 12.00845, 101.812
2013-05-23 13:37:24.7, 84.69272, 2.350221, 12.00844, 101.8105
2013-05-23 13:37:26.0, 84.58823, 2.350654, 12.00835, 101.8093
2013-05-23 13:37:27.1, 84.5986, 2.350611, 12.00845, 101.8093
2013-05-23 13:37:28.5, 84.54721, 2.350824, 12.00842, 101.8098
2013-05-23 13:37:29.5, 84.57925, 2.350691, 12.00851, 101.8101
2013-05-23 13:37:30.5, 84.64304, 2.350427, 12.00856, 101.8101
2013-05-23 13:37:31.8, 84.41165, 2.351385, 12.00873, 101.8118
2013-05-23 13:37:33.1, 84.64322, 2.350426, 12.00871, 101.8132
2013-05-23 13:37:34.1, 84.56009, 2.35077, 12.0088, 101.8152
2013-05-23 13:37:35.2, 84.58884, 2.350651, 12.00876, 101.8169
2013-05-23 13:37:36.3, 84.61221, 2.350554, 12.00876, 101.8167
2013-05-23 13:37:37.3, 84.5654, 2.350748, 12.00856, 101.8164
2013-05-23 13:37:38.9, 84.54459, 2.350835, 12.00851, 101.8167
2013-05-23 13:37:40.1, 84.61136, 2.350558, 12.00845, 101.8164
2013-05-23 13:37:41.2, 84.63834, 2.350446, 12.00829, 101.8167
2013-05-23 13:37:42.3, 84.58017, 2.350687, 12.00812, 101.8164
2013-05-23 13:37:43.4, 84.51791, 2.350945, 12.008, 101.8186
2013-05-23 13:37:44.5, 84.53751, 2.350864, 12.00786, 101.8179
2013-05-23 13:37:45.9, 84.51419, 2.35096, 12.00746, 101.8181
2013-05-23 13:37:47.1, 84.51193, 2.35097, 12.00723, 101.8186
2013-05-23 13:37:48.1, 84.43405, 2.351292, 12.00708, 101.8176
2013-05-23 13:37:49.2, 84.52487, 2.350916, 12.00676, 101.8186
2013-05-23 13:37:50.3, 84.44754, 2.351236, 12.00665, 101.8203
2013-05-23 13:37:51.5, 84.45419, 2.351209, 12.00674, 101.8191
2013-05-23 13:37:52.8, 84.36911, 2.351561, 12.00708, 101.8191
2013-05-23 13:37:53.9, 84.32883, 2.351728, 12.00732, 101.8198
2013-05-23 13:37:54.9, 84.41861, 2.351356, 12.00768, 101.8203
2013-05-23 13:37:56.3, 84.50345, 2.351005, 12.00807, 101.821
2013-05-23 13:37:57.4, 84.44803, 2.351234, 12.00845, 101.8218
2013-05-23 13:37:58.6, 84.35544, 2.351618, 12.00874, 101.8223
2013-05-23 13:37:59.6, 84.40646, 2.351406, 12.00882, 101.8237
2013-05-23 13:38:00.7, 84.34665, 2.351654, 12.00887, 101.823
2013-05-23 13:38:01.7, 84.38931, 2.351478, 12.00871, 101.8242
2013-05-23 13:38:03.2, 84.44351, 2.351253, 12.00818, 101.8245
2013-05-23 13:38:04.2, 84.32626, 2.351739, 12.00786, 101.8232
2013-05-23 13:38:05.3, 84.46719, 2.351155, 12.0076, 101.8242
2013-05-23 13:38:06.7, 84.41769, 2.35136, 12.00719, 101.8237
2013-05-23 13:38:07.7, 84.41916, 2.351354, 12.00665, 101.8247
2013-05-23 13:38:08.8, 84.2908, 2.351886, 12.00626, 101.8237
2013-05-23 13:38:10.3, 84.50894, 2.350982, 12.0061, 101.8232
2013-05-23 13:38:11.7, 84.41605, 2.351367, 12.00571, 101.8223
2013-05-23 13:38:12.7, 84.38077, 2.351513, 12.00543, 101.8218
2013-05-23 13:38:14.1, 84.25253, 2.352044, 12.00478, 101.821
2013-05-23 13:38:15.1, 84.34012, 2.351681, 12.0041, 101.8191
2013-05-23 13:38:16.2, 84.34634, 2.351655, 12.00351, 101.8193
2013-05-23 13:38:17.3, 84.35934, 2.351602, 12.00356, 101.8184
2013-05-23 13:38:18.4, 84.31894, 2.351769, 12.00343, 101.8164
2013-05-23 13:38:19.5, 84.39352, 2.35146, 12.00316, 101.8159
2013-05-23 13:38:20.6, 84.35349, 2.351626, 12.00269, 101.8169
2013-05-23 13:38:21.8, 84.30307, 2.351835, 12.0027, 101.8176
2013-05-23 13:38:22.8, 84.25723, 2.352025, 12.00278, 101.8176
2013-05-23 13:38:24.4, 84.33511, 2.351702, 12.00305, 101.8174
2013-05-23 13:38:25.6, 84.27499, 2.351951, 12.00349, 101.8174
2013-05-23 13:38:26.9, 84.28183, 2.351923, 12.00336, 101.8169
2013-05-23 13:38:28.1, 84.24918, 2.352058, 12.00313, 101.8174
2013-05-23 13:38:29.1, 84.25394, 2.352038, 12.00313, 101.8171
2013-05-23 13:38:30.2, 84.16904, 2.35239, 12.00319, 101.8176
2013-05-23 13:38:31.5, 84.19522, 2.352282, 12.00336, 101.8179
2013-05-23 13:38:32.5, 84.2341, 2.35212, 12.00299, 101.8181
2013-05-23 13:38:33.6, 84.20346, 2.352247, 12.00298, 101.8191
2013-05-23 13:38:34.6, 84.14017, 2.35251, 12.00275, 101.8215
2013-05-23 13:38:36.0, 84.26328, 2.352, 12.00304, 101.825
2013-05-23 13:38:37.1, 84.17447, 2.352368, 12.00331, 101.8262
2013-05-23 13:38:38.5, 84.2518, 2.352047, 12.00369, 101.8279
2013-05-23 13:38:39.5, 84.186, 2.35232, 12.00359, 101.8252
2013-05-23 13:38:40.6, 84.22092, 2.352175, 12.00354, 101.823
2013-05-23 13:38:41.8, 84.16452, 2.352409, 12.00359, 101.8203
2013-05-23 13:38:43.1, 84.254, 2.352038, 12.00381, 101.8184
2013-05-23 13:38:44.2, 84.19772, 2.352271, 12.00421, 101.8159
2013-05-23 13:38:45.6, 84.19968, 2.352263, 12.00462, 101.8157
2013-05-23 13:38:46.6, 84.1647, 2.352408, 12.00468, 101.8147
2013-05-23 13:38:47.7, 84.29855, 2.351853, 12.00499, 101.8142
2013-05-23 13:38:48.9, 84.24265, 2.352085, 12.00539, 101.8152
2013-05-23 13:38:50.1, 84.06113, 2.352837, 12.00581, 101.8188
2013-05-23 13:38:51.1, 84.27078, 2.351969, 12.00595, 101.8208
2013-05-23 13:38:52.4, 84.16006, 2.352427, 12.00616, 101.8252
2013-05-23 13:38:53.5, 84.13571, 2.352528, 12.00624, 101.825
2013-05-23 13:38:54.6, 84.21347, 2.352206, 12.00587, 101.8257
2013-05-23 13:38:55.7, 84.24057, 2.352094, 12.0056, 101.8225
2013-05-23 13:38:56.8, 84.16061, 2.352425, 12.00557, 101.8208
2013-05-23 13:38:57.9, 84.18436, 2.352326, 12.00531, 101.8215
2013-05-23 13:38:59.1, 84.22543, 2.352156, 12.00536, 101.8201
2013-05-23 13:39:00.3, 84.25229, 2.352045, 12.00523, 101.8213
2013-05-23 13:39:01.3, 84.17581, 2.352362, 12.005, 101.8206
2013-05-23 13:39:02.5, 84.13126, 2.352547, 12.0047, 101.8176
2013-05-23 13:39:03.6, 84.05215, 2.352875, 12.00449, 101.8176
2013-05-23 13:39:04.6, 84.20279, 2.35225, 12.00468, 101.8162
2013-05-23 13:39:06.0, 84.11246, 2.352625, 12.00435, 101.8186
2013-05-23 13:39:07.4, 84.1077, 2.352644, 12.00377, 101.8188
2013-05-23 13:39:08.5, 84.14194, 2.352503, 12.00357, 101.8196
2013-05-23 13:39:09.5, 84.16696, 2.352399, 12.00331, 101.8191
2013-05-23 13:39:10.5, 84.11026, 2.352634, 12.00298, 101.8179
2013-05-23 13:39:11.7, 84.13443, 2.352534, 12.00308, 101.8193
2013-05-23 13:39:13.2, 83.99149, 2.353126, 12.00325, 101.8215
2013-05-23 13:39:14.5, 84.11246, 2.352625, 12.00316, 101.8232
2013-05-23 13:39:15.6, 84.09933, 2.352679, 12.00327, 101.8245
2013-05-23 13:39:17.0, 84.13657, 2.352525, 12.00377, 101.8235
2013-05-23 13:39:18.0, 84.00278, 2.35308, 12.00363, 101.8242
2013-05-23 13:39:19.0, 84.12704, 2.352564, 12.00354, 101.8223
2013-05-23 13:39:20.2, 84.10904, 2.352639, 12.00316, 101.8225
2013-05-23 13:39:21.3, 84.12033, 2.352592, 12.00276, 101.8198
2013-05-23 13:39:22.3, 84.1138, 2.352619, 12.00262, 101.8181
2013-05-23 13:39:23.5, 84.14963, 2.35247, 12.00211, 101.8174
2013-05-23 13:39:24.6, 84.10367, 2.352661, 12.00203, 101.8157
2013-05-23 13:39:25.7, 84.0947, 2.352698, 12.00212, 101.814
2013-05-23 13:39:26.7, 84.05698, 2.352855, 12.002, 101.8145
2013-05-23 13:39:27.9, 84.11264, 2.352624, 12.00229, 101.8118
2013-05-23 13:39:28.9, 84.13919, 2.352514, 12.00279, 101.812
2013-05-23 13:39:29.9, 84.1843, 2.352327, 12.00337, 101.812
2013-05-23 13:39:31.0, 84.2012, 2.352257, 12.00432, 101.8115
2013-05-23 13:39:32.1, 84.00473, 2.353071, 12.00475, 101.8132
2013-05-23 13:39:33.2, 84.09268, 2.352706, 12.00543, 101.8132
2013-05-23 13:39:34.4, 84.02402, 2.352991, 12.00595, 101.8145
2013-05-23 13:39:35.5, 84.16159, 2.352421, 12.00621, 101.8149
2013-05-23 13:39:36.5, 84.12228, 2.352584, 12.00644, 101.8135
2013-05-23 13:39:37.6, 84.05667, 2.352856, 12.00664, 101.8164
2013-05-23 13:39:38.8, 84.08383, 2.352743, 12.00661, 101.8181
2013-05-23 13:39:39.8, 84.08798, 2.352726, 12.00618, 101.8206
2013-05-23 13:39:40.9, 84.09787, 2.352685, 12.00571, 101.8225
2013-05-23 13:39:42.0, 84.1019, 2.352668, 12.00563, 101.822
2013-05-23 13:39:43.0, 84.02145, 2.353002, 12.00543, 101.8237
2013-05-23 13:39:44.6, 84.09146, 2.352712, 12.00497, 101.8259
2013-05-23 13:39:45.9, 84.14578, 2.352487, 12.00436, 101.8267
2013-05-23 13:39:47.0, 84.07932, 2.352762, 12.00403, 101.8281
2013-05-23 13:39:48.4, 84.01065, 2.353047, 12.00325, 101.8279
2013-05-23 13:39:49.4, 84.01547, 2.353027, 12.00284, 101.8286
2013-05-23 13:39:50.5, 84.00546, 2.353068, 12.00238, 101.8286
2013-05-23 13:39:51.6, 83.9902, 2.353132, 12.00182, 101.8303
2013-05-23 13:39:52.7, 84.03336, 2.352952, 12.00151, 101.8313
2013-05-23 13:39:53.7, 83.89981, 2.353506, 12.0015, 101.8306
2013-05-23 13:39:54.9, 83.99307, 2.35312, 12.00114, 101.8291
2013-05-23 13:39:56.2, 84.00534, 2.353069, 12.00087, 101.8281
2013-05-23 13:39:57.2, 83.97244, 2.353205, 12.00105, 101.8274
2013-05-23 13:39:58.8, 83.91281, 2.353453, 12.00154, 101.8267
2013-05-23 13:40:00.1, 83.93265, 2.35337, 12.00209, 101.825
2013-05-23 13:40:01.2, 83.95267, 2.353287, 12.00307, 101.8223
2013-05-23 13:40:02.4, 83.97495, 2.353195, 12.00391, 101.823
2013-05-23 13:40:03.4, 83.91916, 2.353426, 12.00465, 101.821
2013-05-23 13:40:04.4, 83.957, 2.353269, 12.00583, 101.8218
2013-05-23 13:40:05.7, 83.9108, 2.353461, 12.00768, 101.8218
2013-05-23 13:40:06.9, 83.88461, 2.35357, 12.00945, 101.8225
2013-05-23 13:40:07.9, 83.89871, 2.353511, 12.01146, 101.8259
2013-05-23 13:40:09.0, 83.95395, 2.353282, 12.01393, 101.8259
2013-05-23 13:40:10.0, 83.83707, 2.353767, 12.01689, 101.8259
2013-05-23 13:40:11.4, 84.00772, 2.353059, 12.02002, 101.8269
2013-05-23 13:40:12.5, 83.94485, 2.35332, 12.0222, 101.8267
2013-05-23 13:40:13.5, 83.83994, 2.353755, 12.02402, 101.8293
2013-05-23 13:40:14.5, 83.96658, 2.35323, 12.02534, 101.8296
2013-05-23 13:40:15.9, 83.77908, 2.354007, 12.02652, 101.8311
2013-05-23 13:40:17.0, 83.94797, 2.353307, 12.0265, 101.8311
2013-05-23 13:40:18.4, 83.8674, 2.353641, 12.02548, 101.8276
2013-05-23 13:40:19.4, 83.86984, 2.353631, 12.02359, 101.8271
2013-05-23 13:40:20.5, 83.9324, 2.353371, 12.02133, 101.8279
2013-05-23 13:40:21.7, 83.91556, 2.353441, 12.01886, 101.8271
2013-05-23 13:40:23.2, 83.93277, 2.35337, 12.01659, 101.8262
2013-05-23 13:40:24.4, 83.91202, 2.353456, 12.01447, 101.8242
2013-05-23 13:40:25.5, 83.80887, 2.353884, 12.01286, 101.8223
2013-05-23 13:40:26.9, 83.8884, 2.353554, 12.01151, 101.8223
2013-05-23 13:40:28.0, 83.8688, 2.353635, 12.01091, 101.8237
2013-05-23 13:40:29.1, 83.87808, 2.353596, 12.01062, 101.8235
2013-05-23 13:40:30.3, 83.92978, 2.353382, 12.01027, 101.8223
2013-05-23 13:40:31.5, 83.90616, 2.35348, 12.01004, 101.8225
2013-05-23 13:40:32.6, 83.73709, 2.354182, 12.0098, 101.824
2013-05-23 13:40:33.8, 83.81271, 2.353868, 12.00966, 101.8245
2013-05-23 13:40:34.9, 83.75375, 2.354113, 12.00941, 101.8247
2013-05-23 13:40:36.0, 83.83383, 2.35378, 12.00906, 101.825
2013-05-23 13:40:37.3, 83.91074, 2.353461, 12.00842, 101.8232
2013-05-23 13:40:38.4, 83.75797, 2.354095, 12.00795, 101.823
2013-05-23 13:40:39.4, 83.84525, 2.353733, 12.0071, 101.8237
2013-05-23 13:40:40.4, 83.88638, 2.353562, 12.00633, 101.8242
2013-05-23 13:40:41.7, 83.78757, 2.353972, 12.00565, 101.823
2013-05-23 13:40:42.9, 83.71329, 2.35428, 12.00491, 101.8228
2013-05-23 13:40:43.9, 83.8898, 2.353548, 12.00397, 101.8225
2013-05-23 13:40:44.9, 83.7659, 2.354062, 12.00293, 101.8235
2013-05-23 13:40:46.0, 83.81137, 2.353873, 12.00185, 101.8237
2013-05-23 13:40:47.5, 83.78854, 2.353968, 12.00055, 101.8247
2013-05-23 13:40:48.8, 83.78012, 2.354003, 11.99971, 101.825
2013-05-23 13:40:49.8, 83.76712, 2.354057, 11.99902, 101.8267
2013-05-23 13:40:51.0, 83.76718, 2.354057, 11.99823, 101.8276
2013-05-23 13:40:52.0, 83.70303, 2.354323, 11.99771, 101.8284
2013-05-23 13:40:53.1, 83.68863, 2.354383, 11.99738, 101.8289
2013-05-23 13:40:54.6, 83.7341, 2.354194, 11.99739, 101.8291
2013-05-23 13:40:55.9, 83.79886, 2.353925, 11.99788, 101.8298
2013-05-23 13:40:57.0, 83.82455, 2.353819, 11.99802, 101.8281
2013-05-23 13:40:58.3, 83.78915, 2.353966, 11.99869, 101.8289
2013-05-23 13:40:59.4, 83.80075, 2.353918, 11.99902, 101.8276
2013-05-23 13:41:00.4, 83.92947, 2.353384, 11.99911, 101.8274
2013-05-23 13:41:01.7, 83.70444, 2.354317, 11.99892, 101.8269
2013-05-23 13:41:02.9, 83.80392, 2.353904, 11.99895, 101.8279
2013-05-23 13:41:04.2, 83.68564, 2.354395, 11.99939, 101.8271
2013-05-23 13:41:05.3, 83.62766, 2.354636, 11.99933, 101.8286
2013-05-23 13:41:06.4, 83.75839, 2.354094, 11.99936, 101.8286
2013-05-23 13:41:07.4, 83.81161, 2.353873, 11.99931, 101.8281
2013-05-23 13:41:08.6, 83.73575, 2.354187, 11.99863, 101.8296
2013-05-23 13:41:09.6, 83.70621, 2.35431, 11.99869, 101.8289
2013-05-23 13:41:10.8, 83.66367, 2.354486, 11.99901, 101.8281
2013-05-23 13:41:11.9, 83.77585, 2.354021, 11.99945, 101.8296
2013-05-23 13:41:13.1, 83.67062, 2.354458, 11.99985, 101.8289
2013-05-23 13:41:14.3, 83.72446, 2.354234, 11.9994, 101.8293
2013-05-23 13:41:15.3, 83.61826, 2.354675, 11.99913, 101.8291
2013-05-23 13:41:16.4, 83.65244, 2.354533, 11.99928, 101.8303
2013-05-23 13:41:17.4, 83.55814, 2.354925, 11.99933, 101.8313
2013-05-23 13:41:18.9, 83.66916, 2.354464, 11.99965, 101.8313
2013-05-23 13:41:20.3, 83.62503, 2.354647, 11.99937, 101.8315
2013-05-23 13:41:21.4, 83.67648, 2.354433, 11.99947, 101.8311
2013-05-23 13:41:22.8, 83.74002, 2.35417, 11.99875, 101.8311
2013-05-23 13:41:23.8, 83.6705, 2.354458, 11.9985, 101.8308
2013-05-23 13:41:24.9, 83.6727, 2.354449, 11.99844, 101.8296
2013-05-23 13:41:26.0, 83.74899, 2.354132, 11.998, 101.8274
2013-05-23 13:41:27.5, 83.64499, 2.354564, 11.99736, 101.8262
2013-05-23 13:41:28.6, 83.59238, 2.354783, 11.99693, 101.8257
2013-05-23 13:41:29.7, 83.62308, 2.354655, 11.99695, 101.8247
2013-05-23 13:41:30.7, 83.67044, 2.354459, 11.99637, 101.8257
2013-05-23 13:41:31.8, 83.69455, 2.354358, 11.99637, 101.8247
2013-05-23 13:41:33.2, 83.55545, 2.354936, 11.99644, 101.8232
2013-05-23 13:41:34.5, 83.59793, 2.354759, 11.99643, 101.8237
2013-05-23 13:41:35.5, 83.73892, 2.354174, 11.99605, 101.825
2013-05-23 13:41:36.7, 83.64212, 2.354576, 11.99529, 101.8252
2013-05-23 13:41:37.8, 83.62466, 2.354649, 11.99426, 101.8254
2013-05-23 13:41:38.9, 83.53983, 2.355001, 11.99323, 101.8257
2013-05-23 13:41:40.1, 83.54196, 2.354992, 11.99188, 101.8245
2013-05-23 13:41:41.1, 83.65317, 2.35453, 11.99046, 101.8245
2013-05-23 13:41:42.2, 83.62015, 2.354667, 11.98862, 101.8235
2013-05-23 13:41:43.4, 83.59726, 2.354762, 11.98665, 101.8242
2013-05-23 13:41:44.6, 83.58994, 2.354793, 11.9854, 101.8232
2013-05-23 13:41:45.8, 83.50595, 2.355142, 11.98436, 101.8242
2013-05-23 13:41:46.8, 83.49081, 2.355205, 11.98351, 101.8242
2013-05-23 13:41:47.9, 83.54117, 2.354995, 11.98236, 101.8247
2013-05-23 13:41:49.0, 83.58688, 2.354805, 11.98154, 101.8247
2013-05-23 13:41:50.3, 83.61191, 2.354702, 11.98097, 101.8254
2013-05-23 13:41:51.7, 83.62692, 2.354639, 11.98169, 101.8271
2013-05-23 13:41:52.8, 83.52475, 2.355063, 11.98253, 101.8262
2013-05-23 13:41:54.2, 83.51364, 2.35511, 11.98351, 101.8279
2013-05-23 13:41:55.3, 83.5004, 2.355165, 11.98445, 101.8284
2013-05-23 13:41:56.3, 83.58011, 2.354833, 11.98523, 101.8289
2013-05-23 13:41:57.6, 83.52646, 2.355057, 11.98683, 101.8303
2013-05-23 13:41:58.8, 83.37216, 2.355698, 11.98796, 101.8311
2013-05-23 13:42:00.0, 83.60532, 2.354729, 11.98878, 101.8303
2013-05-23 13:42:01.3, 83.54471, 2.354981, 11.98955, 101.8281
2013-05-23 13:42:02.3, 83.44839, 2.355381, 11.99013, 101.8286
2013-05-23 13:42:03.4, 83.40665, 2.355554, 11.99036, 101.8276
2013-05-23 13:42:04.5, 83.53018, 2.355041, 11.99039, 101.8269
2013-05-23 13:42:05.6, 83.48837, 2.355215, 11.99066, 101.8267
2013-05-23 13:42:06.9, 83.47043, 2.355289, 11.99185, 101.8271
2013-05-23 13:42:08.3, 83.45114, 2.35537, 11.99312, 101.8267
2013-05-23 13:42:09.3, 83.46982, 2.355292, 11.99376, 101.8247
2013-05-23 13:42:10.4, 83.57907, 2.354838, 11.99416, 101.8257
2013-05-23 13:42:11.5, 83.49423, 2.35519, 11.99434, 101.825
2013-05-23 13:42:12.5, 83.52682, 2.355055, 11.99419, 101.8242
2013-05-23 13:42:13.6, 83.39969, 2.355583, 11.99419, 101.8245
2013-05-23 13:42:14.8, 83.43173, 2.35545, 11.99411, 101.8245
2013-05-23 13:42:16.0, 83.38559, 2.355642, 11.99365, 101.824
2013-05-23 13:42:17.0, 83.34933, 2.355792, 11.9931, 101.825
2013-05-23 13:42:18.2, 83.53409, 2.355025, 11.99251, 101.8254
2013-05-23 13:42:19.3, 83.38614, 2.35564, 11.99228, 101.8259
2013-05-23 13:42:20.3, 83.39371, 2.355608, 11.99202, 101.8269
2013-05-23 13:42:21.8, 83.49765, 2.355176, 11.9929, 101.8269
2013-05-23 13:42:23.1, 83.49527, 2.355186, 11.99406, 101.8271
